--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id             Marker lineage            # genomes   # markers   # marker sets    0     1    2    3   4   5+   Completeness   Contamination   Strain heterogeneity  
  bin.41         k__Bacteria (UID2495)            2993        139            83         19   118   2    0   0   0       87.22            1.28              50.00          
  bin.58      o__Actinomycetales (UID1696)        455         315           190         60   246   9    0   0   0       86.88            3.41              88.89          
  bin.39      o__Burkholderiales (UID4001)        108         552           243         97   426   27   2   0   0       85.57            4.98              81.82          
  bin.38      o__Burkholderiales (UID4001)        108         549           242         79   457   13   0   0   0       84.20            2.63              76.92          
  bin.101     o__Actinomycetales (UID1696)        455         315           190         51   255   9    0   0   0       83.13            4.12              100.00         
  bin.61          k__Bacteria (UID203)            5449        104            58         46    56   2    0   0   0       82.50            3.45              100.00         
  bin.77      o__Actinomycetales (UID1696)        455         315           190         45   263   7    0   0   0       82.03            2.63              100.00         
  bin.23      o__Burkholderiales (UID4001)        108         570           250        123   417   29   1   0   0       81.87            6.57              81.25          
  bin.92      o__Actinomycetales (UID1696)        455         315           190         50   254   11   0   0   0       81.45            3.82              100.00         
  bin.2          k__Bacteria (UID1453)            901         171           117         29   137   5    0   0   0       78.63            2.99              60.00          
  bin.35      o__Actinomycetales (UID1696)        455         315           190         81   223   11   0   0   0       78.18            3.60              100.00         
  bin.9          k__Bacteria (UID3187)            2258        184           114         33   148   3    0   0   0       77.85            1.93               0.00          
  bin.21         k__Bacteria (UID1453)            901         171           117         34   134   3    0   0   0       77.26            2.14              33.33          
  bin.68    c__Gammaproteobacteria (UID4274)      112         580           289        114   453   13   0   0   0       77.00            2.13              76.92          
  bin.24          k__Bacteria (UID203)            5449        104            58         56    47   1    0   0   0       71.72            1.72              100.00         
  bin.60       p__Bacteroidetes (UID2591)         364         303           203         82   216   5    0   0   0       71.12            1.05              80.00          
  bin.65      o__Burkholderiales (UID4001)        108         570           250        191   361   18   0   0   0       70.08            2.99              77.78          
  bin.43      o__Burkholderiales (UID4001)        108         570           250        209   356   5    0   0   0       67.65            1.23              80.00          
  bin.91    c__Deltaproteobacteria (UID3217)       62         280           168         77   201   2    0   0   0       66.63            1.19               0.00          
  bin.76      o__Actinomycetales (UID1696)        455         315           190         89   212   14   0   0   0       63.43            5.53              100.00         
  bin.87      o__Burkholderiales (UID4001)        108         570           250        202   362   6    0   0   0       62.79            1.11              33.33          
  bin.13      o__Actinomycetales (UID1696)        455         315           190        122   157   33   3   0   0       60.36           12.11              92.86          
  bin.36         k__Bacteria (UID1452)            924         161           108         53    98   10   0   0   0       59.79            4.79              80.00          
  bin.30        o__Rhizobiales (UID3654)           92         481           319        215   257   9    0   0   0       58.17            1.46              88.89          
  bin.18    c__Gammaproteobacteria (UID4202)       67         481           276        186   291   4    0   0   0       57.61            0.57              50.00          
  bin.78         k__Bacteria (UID1453)            901         171           117         78    88   5    0   0   0       52.43            2.66              60.00          
  bin.52    c__Gammaproteobacteria (UID4202)       67         481           276        198   249   34   0   0   0       51.73            4.26              79.41          
  bin.19      o__Burkholderiales (UID4001)        108         570           250        267   296   7    0   0   0       50.84            0.85              85.71          
  bin.27    c__Betaproteobacteria (UID3888)       323         387           234        189   186   12   0   0   0       47.15            1.16              50.00          
  bin.94      o__Burkholderiales (UID4000)        193         427           214        209   213   5    0   0   0       46.90            1.24              20.00          
  bin.85          k__Bacteria (UID203)            5449        104            58         72    32   0    0   0   0       46.55            0.00               0.00          
  bin.12      o__Burkholderiales (UID4000)        193         427           214        232   193   2    0   0   0       46.04            0.26              50.00          
  bin.79         k__Bacteria (UID2982)             88         230           148        113   115   2    0   0   0       42.43            0.07              50.00          
  bin.37         k__Bacteria (UID2569)            434         278           186        162   115   1    0   0   0       35.67            0.54               0.00          
  bin.80      o__Burkholderiales (UID4000)        193         427           214        291   133   3    0   0   0       31.51            0.28              33.33          
  bin.22          k__Bacteria (UID203)            5449        103            58         82    21   0    0   0   0       30.33            0.00               0.00          
  bin.10      o__Burkholderiales (UID4000)        193         427           214        267   160   0    0   0   0       27.48            0.00               0.00          
  bin.62          k__Bacteria (UID203)            5449        104            58         74    21   8    0   1   0       27.43            3.55              85.71          
  bin.95          k__Bacteria (UID203)            5449        103            57         79    24   0    0   0   0       27.13            0.00               0.00          
  bin.74         k__Bacteria (UID2982)             88         227           146        159    67   1    0   0   0       23.98            0.04              100.00         
  bin.70          k__Bacteria (UID203)            5449        104            58         89    15   0    0   0   0       23.28            0.00               0.00          
  bin.73          k__Bacteria (UID203)            5449        104            58         90    14   0    0   0   0       20.69            0.00               0.00          
  bin.1         o__Rhizobiales (UID3654)           92         481           319        376   105   0    0   0   0       20.45            0.00               0.00          
  bin.82          k__Bacteria (UID203)            5449        104            58         91    13   0    0   0   0       15.52            0.00               0.00          
  bin.25         k__Bacteria (UID1453)            901         171           117        123    40   8    0   0   0       12.29            1.74              12.50          
  bin.90    c__Betaproteobacteria (UID3959)       235         420           211        341    79   0    0   0   0       11.84            0.00               0.00          
  bin.15          k__Bacteria (UID203)            5449        104            58         87    17   0    0   0   0        9.33            0.00               0.00          
  bin.14              root (UID1)                 5656         56            24         46    1    4    3   1   1        5.21            7.87              13.79          
  bin.99           k__Archaea (UID2)              207         149           107        132    11   6    0   0   0        4.45            0.43               0.00          
  bin.28           k__Archaea (UID2)              207         149           107        131    11   7    0   0   0        4.45            0.50               0.00          
  bin.84           k__Archaea (UID2)              207         149           107        132    10   7    0   0   0        3.98            0.50               0.00          
  bin.81           k__Archaea (UID2)              207         149           107        132    10   7    0   0   0        3.98            0.50               0.00          
  bin.47           k__Archaea (UID2)              207         149           107        132    10   6    1   0   0        3.98            0.58               0.00          
  bin.72           k__Archaea (UID2)              207         148           106        132    10   6    0   0   0        3.54            0.44               0.00          
  bin.103          k__Archaea (UID2)              207         148           106        132    10   5    1   0   0        3.54            1.38              25.00          
  bin.6            k__Archaea (UID2)              207         149           107        133    10   6    0   0   0        3.04            0.43               0.00          
  bin.66           k__Archaea (UID2)              207         149           107        134    8    7    0   0   0        2.11            0.50               0.00          
  bin.42           k__Archaea (UID2)              207         149           107        136    9    4    0   0   0        1.17            0.29               0.00          
  bin.89           k__Archaea (UID2)              207         149           107        147    2    0    0   0   0        1.01            0.00               0.00          
  bin.96              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.88              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.83              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.71              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.7               root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.69              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.63              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.57              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.51          k__Bacteria (UID203)            5449        104            58        104    0    0    0   0   0        0.00            0.00               0.00          
  bin.50              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.5               root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.49              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.46          k__Bacteria (UID203)            5449        104            58        104    0    0    0   0   0        0.00            0.00               0.00          
  bin.4               root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.34          k__Bacteria (UID203)            5449        100            54        100    0    0    0   0   0        0.00            0.00               0.00          
  bin.32              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.29              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.26              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.20          k__Bacteria (UID203)            5449        101            55        101    0    0    0   0   0        0.00            0.00               0.00          
  bin.11              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.102             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.100             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
