--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id             Marker lineage            # genomes   # markers   # marker sets    0     1    2    3   4   5+   Completeness   Contamination   Strain heterogeneity  
  bin.87      o__Burkholderiales (UID4000)        193         427           214         45   378   4    0   0   0       88.47            0.64              25.00          
  bin.35         k__Bacteria (UID2495)            2993        139            83         19   118   2    0   0   0       87.22            1.28              50.00          
  bin.95      o__Actinomycetales (UID1696)        455         315           190         55   248   12   0   0   0       87.14            4.04              91.67          
  bin.48    c__Betaproteobacteria (UID3888)       323         387           234         40   325   22   0   0   0       87.05            6.23              95.45          
  bin.19      o__Burkholderiales (UID4001)        108         552           243         94   430   26   2   0   0       85.50            4.56              81.25          
  bin.11      o__Actinomycetales (UID1696)        455         315           190         47   236   32   0   0   0       84.93            8.36              93.75          
  bin.36      o__Actinomycetales (UID1696)        455         315           190         51   255   9    0   0   0       83.13            4.12              100.00         
  bin.39      o__Actinomycetales (UID1696)        455         315           190         47   261   7    0   0   0       81.24            2.63              100.00         
  bin.45         k__Bacteria (UID1453)            901         171           117         58   109   4    0   0   0       79.46            1.99              75.00          
  bin.1       o__Burkholderiales (UID4001)        108         570           250        142   402   26   0   0   0       79.09            5.94              84.62          
  bin.82         k__Bacteria (UID1453)            901         171           117         29   137   5    0   0   0       78.63            2.99              60.00          
  bin.52      o__Burkholderiales (UID4001)        108         549           242        110   432   7    0   0   0       78.45            1.60              85.71          
  bin.10      o__Actinomycetales (UID1696)        455         315           190         81   223   11   0   0   0       78.18            3.60              100.00         
  bin.79         k__Bacteria (UID3187)            2258        184           114         33   148   3    0   0   0       77.85            1.93               0.00          
  bin.102     o__Actinomycetales (UID1696)        455         315           190         65   242   8    0   0   0       77.62            2.89              100.00         
  bin.80         k__Bacteria (UID1453)            901         171           117         34   135   2    0   0   0       77.26            1.28               0.00          
  bin.70    c__Gammaproteobacteria (UID4274)      112         580           289        114   455   11   0   0   0       77.00            1.90              72.73          
  bin.78       p__Bacteroidetes (UID2591)         364         303           203         87   211   5    0   0   0       70.51            1.05              80.00          
  bin.98          k__Bacteria (UID203)            5449        104            58         59    44   1    0   0   0       68.28            1.72              100.00         
  bin.77    c__Deltaproteobacteria (UID3217)       62         280           168         77   201   2    0   0   0       66.63            1.19               0.00          
  bin.53      o__Actinomycetales (UID1696)        455         315           190         92   209   14   0   0   0       62.91            5.53              100.00         
  bin.20      o__Burkholderiales (UID4001)        108         570           250        203   361   6    0   0   0       62.39            1.11              33.33          
  bin.66         k__Bacteria (UID1452)            924         161           108         54    98   9    0   0   0       59.33            3.86              88.89          
  bin.28        o__Rhizobiales (UID3654)           92         481           319        217   256   8    0   0   0       58.41            1.44              100.00         
  bin.47    c__Gammaproteobacteria (UID4202)       67         481           276        186   291   4    0   0   0       57.61            0.57              50.00          
  bin.26      o__Actinomycetales (UID1696)        455         315           190        132   156   26   1   0   0       57.42            8.95              89.66          
  bin.103         k__Bacteria (UID203)            5449        104            58         62    41   1    0   0   0       56.83            1.72              100.00         
  bin.89    c__Gammaproteobacteria (UID4202)       67         481           276        198   249   33   1   0   0       52.09            4.81              75.00          
  bin.8           k__Bacteria (UID203)            5449        104            58         69    35   0    0   0   0       52.07            0.00               0.00          
  bin.43          k__Bacteria (UID203)            5449        104            58         63    40   1    0   0   0       50.89            1.72              100.00         
  bin.24         k__Bacteria (UID1453)            901         171           117         87    79   5    0   0   0       50.29            2.66              60.00          
  bin.60      o__Burkholderiales (UID4001)        108         570           250        273   290   7    0   0   0       49.82            0.85              85.71          
  bin.37    c__Betaproteobacteria (UID3888)       323         387           234        187   198   2    0   0   0       48.44            0.09              50.00          
  bin.17      o__Burkholderiales (UID4000)        193         427           214        209   213   5    0   0   0       46.90            1.24              20.00          
  bin.76      o__Burkholderiales (UID4000)        193         427           214        233   193   1    0   0   0       45.81            0.02               0.00          
  bin.91         k__Bacteria (UID2982)             88         230           148        119   109   2    0   0   0       39.05            0.07              50.00          
  bin.44    c__Gammaproteobacteria (UID4201)      1164        275           174        175    99   1    0   0   0       36.17            0.03               0.00          
  bin.27         k__Bacteria (UID2569)            434         278           186        168   109   1    0   0   0       33.74            0.54               0.00          
  bin.46      o__Burkholderiales (UID4000)        193         427           214        312   115   0    0   0   0       27.80            0.00               0.00          
  bin.84      o__Burkholderiales (UID4000)        193         427           214        269   158   0    0   0   0       26.95            0.00               0.00          
  bin.16          k__Bacteria (UID203)            5449        103            58         85    18   0    0   0   0       26.72            0.00               0.00          
  bin.71         k__Bacteria (UID2982)             88         227           146        159    67   1    0   0   0       23.98            0.04              100.00         
  bin.49          k__Bacteria (UID203)            5449        104            58         90    14   0    0   0   0       20.69            0.00               0.00          
  bin.64          k__Bacteria (UID203)            5449        104            58         91    13   0    0   0   0       15.52            0.00               0.00          
  bin.90          k__Bacteria (UID203)            5449        104            58         90    14   0    0   0   0       15.28            0.00               0.00          
  bin.34              root (UID1)                 5656         56            24         53    3    0    0   0   0       12.50            0.00               0.00          
  bin.33         k__Bacteria (UID1453)            901         171           117        123    40   8    0   0   0       12.29            1.74              12.50          
  bin.25          k__Bacteria (UID203)            5449        104            58         94    10   0    0   0   0       11.94            0.00               0.00          
  bin.21    c__Betaproteobacteria (UID3959)       235         420           211        343    77   0    0   0   0       11.77            0.00               0.00          
  bin.12          k__Bacteria (UID203)            5449        104            58        100    4    0    0   0   0        6.03            0.00               0.00          
  bin.23              root (UID1)                 5656         56            24         46    1    4    3   1   1        5.21            7.87              13.79          
  bin.99           k__Archaea (UID2)              207         149           107        132    11   6    0   0   0        4.45            0.43               0.00          
  bin.67           k__Archaea (UID2)              207         149           107        131    11   7    0   0   0        4.45            0.50               0.00          
  bin.93           k__Archaea (UID2)              207         149           107        132    10   7    0   0   0        3.98            0.50               0.00          
  bin.50           k__Archaea (UID2)              207         149           107        132    10   6    1   0   0        3.98            0.58               0.00          
  bin.18           k__Archaea (UID2)              207         149           107        132    10   7    0   0   0        3.98            0.50               0.00          
  bin.54           k__Archaea (UID2)              207         148           106        132    10   5    1   0   0        3.54            1.38              25.00          
  bin.101          k__Archaea (UID2)              207         148           106        132    10   6    0   0   0        3.54            0.44               0.00          
  bin.14           k__Archaea (UID2)              207         149           107        133    10   6    0   0   0        3.04            0.43               0.00          
  bin.2            k__Archaea (UID2)              207         149           107        134    8    7    0   0   0        2.11            0.50               0.00          
  bin.68           k__Archaea (UID2)              207         149           107        136    9    4    0   0   0        1.17            0.29               0.00          
  bin.75           k__Archaea (UID2)              207         149           107        147    2    0    0   0   0        1.01            0.00               0.00          
  bin.97              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.92              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.9               root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.88              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.86              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.74              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.73          k__Bacteria (UID203)            5449        100            54        100    0    0    0   0   0        0.00            0.00               0.00          
  bin.72          k__Bacteria (UID203)            5449        101            55        101    0    0    0   0   0        0.00            0.00               0.00          
  bin.7               root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.69              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.61              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.6               root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.58          k__Bacteria (UID203)            5449        104            58        104    0    0    0   0   0        0.00            0.00               0.00          
  bin.55              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.51              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.40              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.4               root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.38              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.32              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.30          k__Bacteria (UID203)            5449        104            58        104    0    0    0   0   0        0.00            0.00               0.00          
  bin.29              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.100             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
