---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id             Marker lineage            # genomes   # markers   # marker sets    0     1    2    3    4   5+   Completeness   Contamination   Strain heterogeneity  
  bin.61              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.57              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.56          k__Bacteria (UID203)            5449        104            58        104    0    0    0    0   0        0.00            0.00               0.00          
  bin.55              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.54              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.53              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.52              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.5               root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.47              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.41              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.34              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.33          k__Bacteria (UID203)            5449        100            54        100    0    0    0    0   0        0.00            0.00               0.00          
  bin.29              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.26              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.25              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.22              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.13              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.103             root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
