----------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id             Marker lineage            # genomes   # markers   # marker sets    0     1     2    3    4   5+   Completeness   Contamination   Strain heterogeneity  
  bin.75      o__Actinomycetales (UID1696)        455         315           190         51   255    9    0    0   0       83.13            4.12              100.00         
  bin.13      o__Actinomycetales (UID1696)        455         315           190         49   249    17   0    0   0       81.56            4.76              76.47          
  bin.50      o__Burkholderiales (UID4001)        108         570           250        134   404    32   0    0   0       81.40            6.42              84.38          
  bin.8       o__Actinomycetales (UID1696)        455         315           190         47   261    7    0    0   0       81.24            2.63              100.00         
  bin.102        k__Bacteria (UID1453)            901         171           117         56   111    4    0    0   0       79.65            1.99              75.00          
  bin.48         k__Bacteria (UID1453)            901         171           117         29   137    5    0    0   0       78.63            2.99              60.00          
  bin.31      o__Actinomycetales (UID1696)        455         315           190         81   223    11   0    0   0       78.18            3.60              100.00         
  bin.5          k__Bacteria (UID3187)            2258        184           114         33   148    3    0    0   0       77.85            1.93               0.00          
  bin.25         k__Bacteria (UID1453)            901         171           117         34   134    3    0    0   0       77.26            2.14              33.33          
  bin.15    c__Gammaproteobacteria (UID4274)      112         580           289        114   453    13   0    0   0       77.00            2.13              76.92          
  bin.62       p__Bacteroidetes (UID2591)         364         303           203         83   215    5    0    0   0       70.62            1.05              80.00          
  bin.90    c__Deltaproteobacteria (UID3217)       62         280           168         77   201    2    0    0   0       66.63            1.19               0.00          
  bin.19          k__Bacteria (UID203)            5449        104            58         60    43    1    0    0   0       66.55            1.72              100.00         
  bin.77    c__Gammaproteobacteria (UID4202)       67         481           276        172   285    23   1    0   0       65.93            3.77              65.38          
  bin.92      o__Burkholderiales (UID4001)        108         570           250        191   373    6    0    0   0       65.64            1.11              33.33          
  bin.49      o__Actinomycetales (UID1696)        455         315           190         89   212    14   0    0   0       63.43            5.53              100.00         
  bin.23         k__Bacteria (UID1452)            924         161           108         54    98    9    0    0   0       59.33            3.86              88.89          
  bin.2         o__Rhizobiales (UID3654)           92         481           319        214   258    9    0    0   0       58.48            1.46              88.89          
  bin.91    c__Gammaproteobacteria (UID4202)       67         481           276        186   291    4    0    0   0       57.61            0.57              50.00          
  bin.39          k__Bacteria (UID203)            5449        104            58         63    40    1    0    0   0       55.11            1.72              100.00         
  bin.67          k__Bacteria (UID203)            5449        104            58         63    35    6    0    0   0       54.03            2.51              100.00         
  bin.16      o__Burkholderiales (UID4001)        108         570           250        261   302    7    0    0   0       51.59            0.85              85.71          
  bin.93      o__Burkholderiales (UID4000)        193         427           214        190   226    11   0    0   0       51.19            1.92              63.64          
  bin.81         k__Bacteria (UID1453)            901         171           117         87    79    5    0    0   0       50.29            2.66              60.00          
  bin.108     o__Burkholderiales (UID4000)        193         427           214        216   206    5    0    0   0       48.59            0.73              20.00          
  bin.84          k__Bacteria (UID203)            5449        104            58         74    30    0    0    0   0       43.10            0.00               0.00          
  bin.4          k__Bacteria (UID2982)             88         230           148        112   116    2    0    0   0       42.77            0.07              50.00          
  bin.55          k__Bacteria (UID203)            5449        104            58         72    25    7    0    0   0       41.38            5.69              100.00         
  bin.12    c__Gammaproteobacteria (UID4202)       67         481           276        278   191    11   0    1   0       41.25            0.50              82.35          
  bin.97      o__Burkholderiales (UID4000)        193         427           214        275   146    6    0    0   0       34.22            1.21              33.33          
  bin.26    c__Betaproteobacteria (UID3888)       323         387           234        239   148    0    0    0   0       34.02            0.00               0.00          
  bin.22         k__Bacteria (UID2569)            434         278           186        170   105    3    0    0   0       32.66            1.08               0.00          
  bin.89          k__Bacteria (UID203)            5449        103            58         81    22    0    0    0   0       32.05            0.00               0.00          
  bin.42      o__Actinomycetales (UID1696)        455         315           190        229    60    23   3    0   0       29.47            9.13              87.50          
  bin.18      o__Burkholderiales (UID4000)        193         427           214        268   159    0    0    0   0       27.42            0.00               0.00          
  bin.60    c__Gammaproteobacteria (UID4202)       67         481           276        346   134    1    0    0   0       24.07            0.12              100.00         
  bin.80         k__Bacteria (UID2982)             88         227           146        159    67    1    0    0   0       23.98            0.04              100.00         
  bin.74          k__Bacteria (UID203)            5449        104            58         89    15    0    0    0   0       22.41            0.00               0.00          
  bin.1         o__Rhizobiales (UID3654)           92         481           319        373   108    0    0    0   0       21.14            0.00               0.00          
  bin.82         k__Bacteria (UID1453)            901         171           117        115    47    9    0    0   0       16.30            1.79               0.00          
  bin.65          k__Bacteria (UID203)            5449        104            58         91    13    0    0    0   0       15.52            0.00               0.00          
  bin.57          k__Bacteria (UID203)            5449        104            58         90    14    0    0    0   0       15.28            0.00               0.00          
  bin.105   c__Betaproteobacteria (UID3959)       235         420           211        341    79    0    0    0   0       11.84            0.00               0.00          
  bin.107         k__Bacteria (UID203)            5449        104            58         87    17    0    0    0   0        9.33            0.00               0.00          
  bin.83              root (UID1)                 5656         56            24         46    1     4    3    1   1        5.21            7.87              13.79          
  bin.98           k__Archaea (UID2)              207         149           107        132    11    6    0    0   0        4.45            0.43               0.00          
  bin.64           k__Archaea (UID2)              207         149           107        131    11    7    0    0   0        4.45            0.50               0.00          
  bin.17              root (UID1)                 5656         56            24         55    1     0    0    0   0        4.17            0.00               0.00          
  bin.59           k__Archaea (UID2)              207         149           107        132    10    6    1    0   0        3.98            0.58               0.00          
  bin.54           k__Archaea (UID2)              207         149           107        132    10    7    0    0   0        3.98            0.50               0.00          
  bin.100          k__Archaea (UID2)              207         149           107        132    10    7    0    0   0        3.98            0.50               0.00          
  bin.76           k__Archaea (UID2)              207         148           106        132    10    6    0    0   0        3.54            0.44               0.00          
  bin.43           k__Archaea (UID2)              207         148           106        132    10    5    1    0   0        3.54            1.38              25.00          
  bin.3            k__Archaea (UID2)              207         149           107        133    10    6    0    0   0        3.04            0.43               0.00          
  bin.78           k__Archaea (UID2)              207         149           107        134    8     7    0    0   0        2.11            0.50               0.00          
  bin.27           k__Archaea (UID2)              207         149           107        135    10    4    0    0   0        2.11            0.29               0.00          
  bin.87           k__Archaea (UID2)              207         149           107        147    2     0    0    0   0        1.01            0.00               0.00          
  bin.99              root (UID1)                 5656         56            24         56    0     0    0    0   0        0.00            0.00               0.00          
  bin.96              root (UID1)                 5656         56            24         56    0     0    0    0   0        0.00            0.00               0.00          
  bin.95              root (UID1)                 5656         56            24         56    0     0    0    0   0        0.00            0.00               0.00          
  bin.94              root (UID1)                 5656         56            24         56    0     0    0    0   0        0.00            0.00               0.00          
  bin.86              root (UID1)                 5656         56            24         56    0     0    0    0   0        0.00            0.00               0.00          
  bin.85              root (UID1)                 5656         56            24         56    0     0    0    0   0        0.00            0.00               0.00          
  bin.70              root (UID1)                 5656         56            24         56    0     0    0    0   0        0.00            0.00               0.00          
  bin.7               root (UID1)                 5656         56            24         56    0     0    0    0   0        0.00            0.00               0.00          
  bin.66              root (UID1)                 5656         56            24         56    0     0    0    0   0        0.00            0.00               0.00          
  bin.63              root (UID1)                 5656         56            24         56    0     0    0    0   0        0.00            0.00               0.00          
  bin.6               root (UID1)                 5656         56            24         56    0     0    0    0   0        0.00            0.00               0.00          
  bin.53          k__Bacteria (UID203)            5449        104            58        104    0     0    0    0   0        0.00            0.00               0.00          
  bin.51          k__Bacteria (UID203)            5449        100            54        100    0     0    0    0   0        0.00            0.00               0.00          
  bin.46          k__Bacteria (UID203)            5449        104            58        104    0     0    0    0   0        0.00            0.00               0.00          
  bin.45              root (UID1)                 5656         56            24         56    0     0    0    0   0        0.00            0.00               0.00          
  bin.41              root (UID1)                 5656         56            24         56    0     0    0    0   0        0.00            0.00               0.00          
  bin.37              root (UID1)                 5656         56            24         56    0     0    0    0   0        0.00            0.00               0.00          
  bin.34          k__Bacteria (UID203)            5449        101            55        101    0     0    0    0   0        0.00            0.00               0.00          
  bin.33              root (UID1)                 5656         56            24         56    0     0    0    0   0        0.00            0.00               0.00          
  bin.32              root (UID1)                 5656         56            24         56    0     0    0    0   0        0.00            0.00               0.00          
  bin.29              root (UID1)                 5656         56            24         56    0     0    0    0   0        0.00            0.00               0.00          
  bin.28              root (UID1)                 5656         56            24         56    0     0    0    0   0        0.00            0.00               0.00          
  bin.20              root (UID1)                 5656         56            24         56    0     0    0    0   0        0.00            0.00               0.00          
  bin.106             root (UID1)                 5656         56            24         56    0     0    0    0   0        0.00            0.00               0.00          
  bin.101             root (UID1)                 5656         56            24         56    0     0    0    0   0        0.00            0.00               0.00          
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------
