---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id             Marker lineage            # genomes   # markers   # marker sets    0     1    2    3    4   5+   Completeness   Contamination   Strain heterogeneity  
  bin.10    c__Betaproteobacteria (UID3959)       235         419           211         43   284   88   4    0   0       90.64           23.83              95.00          
  bin.72       p__Bacteroidetes (UID2591)         364         303           203         23   274   6    0    0   0       90.42            2.15              16.67          
  bin.70      o__Burkholderiales (UID4001)        108         552           243         69   434   42   7    0   0       90.30            8.26              80.95          
  bin.3     c__Betaproteobacteria (UID3888)       323         387           234         32   314   39   2    0   0       89.83           12.74              95.56          
  bin.18         k__Bacteria (UID3187)            2258        182           112         15   164   3    0    0   0       89.68            1.79              100.00         
  bin.80      o__Burkholderiales (UID4000)        193         427           214         45   378   4    0    0   0       88.47            0.64              25.00          
  bin.103        k__Bacteria (UID2495)            2993        139            83         19   118   2    0    0   0       87.22            1.28              50.00          
  bin.57      o__Actinomycetales (UID1696)        455         315           190         60   243   12   0    0   0       86.13            4.04              91.67          
  bin.64      o__Actinomycetales (UID1696)        455         315           190         39   243   33   0    0   0       85.35            8.88              90.91          
  bin.54      o__Actinomycetales (UID1696)        455         315           190         49   254   12   0    0   0       83.26            4.78              91.67          
  bin.60      o__Actinomycetales (UID1696)        455         315           190         45   245   25   0    0   0       82.87            7.04              84.00          
  bin.77      o__Burkholderiales (UID4001)        108         549           242         84   451   14   0    0   0       82.76            2.71              71.43          
  bin.14      o__Actinomycetales (UID1696)        455         315           190         45   260   10   0    0   0       82.03            3.51              70.00          
  bin.63      o__Burkholderiales (UID4001)        108         570           250        126   410   33   1    0   0       81.58            6.92              86.11          
  bin.104        k__Bacteria (UID1453)            901         171           117         56   111   4    0    0   0       79.65            1.99              75.00          
  bin.89         k__Bacteria (UID1453)            901         171           117         29   137   5    0    0   0       78.63            2.99              60.00          
  bin.74      o__Actinomycetales (UID1696)        455         315           190         81   223   11   0    0   0       78.18            3.60              100.00         
  bin.99         k__Bacteria (UID3187)            2258        184           114         33   148   3    0    0   0       77.85            1.93               0.00          
  bin.56         k__Bacteria (UID1453)            901         171           117         34   134   3    0    0   0       77.26            2.14              33.33          
  bin.11    c__Gammaproteobacteria (UID4274)      112         580           289        114   453   12   1    0   0       77.00            2.48              80.00          
  bin.85       p__Bacteroidetes (UID2591)         364         303           203         83   215   5    0    0   0       70.62            1.05              80.00          
  bin.15          k__Bacteria (UID203)            5449        104            58         57    46   1    0    0   0       70.00            1.72              100.00         
  bin.13      o__Burkholderiales (UID4001)        108         570           250        207   356   7    0    0   0       68.22            1.43              57.14          
  bin.78    c__Deltaproteobacteria (UID3217)       62         280           168         77   201   2    0    0   0       66.63            1.19               0.00          
  bin.53      o__Actinomycetales (UID1696)        455         315           190         97   171   44   3    0   0       66.62           14.52              88.68          
  bin.1       o__Actinomycetales (UID1696)        455         315           190         89   212   14   0    0   0       63.43            5.53              100.00         
  bin.92      o__Burkholderiales (UID4001)        108         570           250        200   364   5    1    0   0       63.39            1.13              25.00          
  bin.47         k__Bacteria (UID1452)            924         161           108         54    98   9    0    0   0       59.33            3.86              88.89          
  bin.105       o__Rhizobiales (UID3654)           92         481           319        210   260   10   1    0   0       59.16            2.09              61.54          
  bin.25    c__Gammaproteobacteria (UID4202)       67         481           276        186   291   4    0    0   0       57.61            0.57              50.00          
  bin.66          k__Bacteria (UID203)            5449        104            58         63    35   6    0    0   0       54.03            2.51              100.00         
  bin.83      o__Burkholderiales (UID4001)        108         570           250        247   316   7    0    0   0       53.48            0.85              85.71          
  bin.81         k__Bacteria (UID1453)            901         171           117         82    84   5    0    0   0       51.15            2.66              60.00          
  bin.93      o__Burkholderiales (UID4000)        193         427           214        208   207   12   0    0   0       47.09            1.95              58.33          
  bin.90      o__Burkholderiales (UID4000)        193         427           214        221   201   5    0    0   0       47.05            0.73              20.00          
  bin.12          k__Bacteria (UID203)            5449        104            58         74    30   0    0    0   0       43.10            0.00               0.00          
  bin.16         k__Bacteria (UID2982)             88         230           148        112   116   2    0    0   0       42.77            0.07              50.00          
  bin.88    c__Gammaproteobacteria (UID4202)       67         481           276        276   192   12   0    1   0       41.98            0.87              83.33          
  bin.82      o__Burkholderiales (UID4000)        193         427           214        256   163   7    1    0   0       40.02            1.62              20.00          
  bin.26          k__Bacteria (UID203)            5449        103            58         78    24   1    0    0   0       36.36            1.72               0.00          
  bin.98         k__Bacteria (UID2569)            434         278           186        170   107   1    0    0   0       32.66            0.54               0.00          
  bin.73          k__Bacteria (UID203)            5449        104            58         85    19   0    0    0   0       28.45            0.00               0.00          
  bin.4       o__Burkholderiales (UID4000)        193         427           214        266   161   0    0    0   0       27.95            0.00               0.00          
  bin.9          k__Bacteria (UID2982)             88         227           146        152    73   2    0    0   0       27.75            0.73              50.00          
  bin.24          k__Bacteria (UID203)            5449        103            57         79    24   0    0    0   0       27.13            0.00               0.00          
  bin.50        o__Rhizobiales (UID3654)           92         481           319        379   102   0    0    0   0       20.10            0.00               0.00          
  bin.102         k__Bacteria (UID203)            5449        104            58         91    13   0    0    0   0       15.52            0.00               0.00          
  bin.2     c__Betaproteobacteria (UID3959)       235         420           211        328    92   0    0    0   0       15.12            0.00               0.00          
  bin.75         k__Bacteria (UID1453)            901         171           117        121    42   8    0    0   0       13.58            1.74              12.50          
  bin.8           k__Bacteria (UID203)            5449        104            58         85    19   0    0    0   0       11.91            0.00               0.00          
  bin.7               root (UID1)                 5656         56            24         46    1    4    3    1   1        5.21            7.87              13.79          
  bin.96           k__Archaea (UID2)              207         149           107        131    11   7    0    0   0        4.45            0.50               0.00          
  bin.86           k__Archaea (UID2)              207         149           107        132    11   6    0    0   0        4.45            0.43               0.00          
  bin.37          k__Bacteria (UID203)            5449         95            49         93    2    0    0    0   0        4.08            0.00               0.00          
  bin.31           k__Archaea (UID2)              207         149           107        132    10   7    0    0   0        3.98            0.50               0.00          
  bin.27           k__Archaea (UID2)              207         149           107        132    10   6    1    0   0        3.98            0.58               0.00          
  bin.100          k__Archaea (UID2)              207         149           107        132    10   7    0    0   0        3.98            0.50               0.00          
  bin.94           k__Archaea (UID2)              207         148           106        132    10   6    0    0   0        3.54            0.44               0.00          
  bin.17           k__Archaea (UID2)              207         148           106        132    10   5    1    0   0        3.54            1.38              25.00          
  bin.45           k__Archaea (UID2)              207         149           107        133    10   6    0    0   0        3.04            0.43               0.00          
  bin.55           k__Archaea (UID2)              207         149           107        135    10   4    0    0   0        2.11            0.29               0.00          
  bin.35           k__Archaea (UID2)              207         149           107        134    8    7    0    0   0        2.11            0.50               0.00          
  bin.97              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.91              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.76              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.68              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.65              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.62              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.61              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.6               root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.58          k__Bacteria (UID203)            5449        104            58        104    0    0    0    0   0        0.00            0.00               0.00          
  bin.51              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.5               root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.48              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.46              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.44              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.43              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.42              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.41              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.40          k__Bacteria (UID203)            5449        104            58        104    0    0    0    0   0        0.00            0.00               0.00          
  bin.34              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.32              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.30          k__Bacteria (UID203)            5449        100            54        100    0    0    0    0   0        0.00            0.00               0.00          
  bin.28          k__Bacteria (UID203)            5449         98            52         98    0    0    0    0   0        0.00            0.00               0.00          
  bin.22              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.21              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.20              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
  bin.19              root (UID1)                 5656         56            24         56    0    0    0    0   0        0.00            0.00               0.00          
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
